id_primkey,Shed_num,Staff,DATEC,Weeknum,Task,First_collect,Time_collect_start,Vis_check,clean_eggs,dirty_eggs,Seconds_eggs,jumbos_eggs,cracked_eggs,Total_eggs,Stack_weight1,Stack_weight2,Stack_weight3,Stack_weight4,Egg_Weight,Time_collect_fin,Flock_total,Flock_age,Yield,Industry_Average,Last_weeks_Average,tss,tsp
3454,Shed 1,Jemma ,9/05/2020,18,,,12:36:00,Visual Check ok,510,30,2,3,5,0,0,0,0,0,0,12:38:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3455,Shed 2,Jackie,10/05/2020,18,,,8:08:00,Visual Check ok,780,42,20,0,5,0,12.3,12.4,0,0,0,8:37:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3456,Shed 1,Jackie,10/05/2020,18,,,9:34:00,Visual Check ok,950,46,15,0,15,0,12.3,12.4,0,0,0,9:06:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3457,Shed 6,Jackie,10/05/2020,18,,,9:38:00,Visual Check ok,1620,86,4,2,8,0,12.2,12.3,0,0,0,10:08:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3458,Shed 5,Jackie,10/05/2020,18,,,10:15:00,Visual Check ok,560,134,25,0,19,0,12.1,12.1,0,0,0,10:43:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3459,Shed 7,Josh ,10/05/2020,18,,,11:19:00,Visual Check ok,1278,43,4,1,15,0,10.4,10.4,0,0,0,11:20:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3460,Shed 9,jess,10/05/2020,18,,,10:34:00,Visual Check ok,2160,33,6,12,16,0,0,0,0,0,0,11:35:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3461,Shed 2,jess,10/05/2020,18,,,12:00:00,Visual Check ok,480,30,12,1,12,0,0,0,0,0,0,12:00:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3462,Shed 8,Jemma and jack ,10/05/2020,18,,,12:00:00,Visual Check ok,1980,55,12,0,5,0,15.8,15,0,0,0,12:02:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3463,Shed 1,jess,10/05/2020,18,,,12:16:00,Visual Check ok,360,12,12,2,13,0,0,0,0,0,0,12:16:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3464,Shed 5,Jackie,10/05/2020,18,,,17:54:00,Visual Check ok,1000,0,0,0,0,0,12.2,12.2,0,0,0,17:54:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3465,Shed 2,Jackie,11/05/2020,19,,,19:34:00,Visual Check ok,630,36,16,0,7,0,12.3,12.2,0,0,0,8:07:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3466,Shed 1,Jackie ,11/05/2020,19,,,8:16:00,Visual Check ok,810,69,19,0,14,0,12.3,12.2,0,0,0,8:37:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3467,Shed 5,Jackie,11/05/2020,19,,,9:02:00,Visual Check ok,1350,120,18,0,25,0,12.3,12.2,0,0,0,9:20:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3468,Shed 6,Clo,11/05/2020,19,,,9:00:00,Visual Check ok,1488,116,8,1,16,0,12.2,12.2,0,0,0,9:26:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3469,Shed 4,Josh ,11/05/2020,19,,,9:20:00,Visual Check ok,1080,188,4,0,5,0,12,12.4,0,0,0,9:52:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3470,Shed 8,Kylie,11/05/2020,19,,,9:32:00,Visual Check ok,1897,29,24,2,9,0,12.2,12.4,0,0,0,10:01:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3471,Shed 7,Jackie&kylie,11/05/2020,19,,,10:35:00,Visual Check ok,1800,58,0,0,25,0,10.4,10.2,0,0,0,10:47:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3472,Shed 9,Josh ,11/05/2020,19,,,10:49:00,Visual Check ok,2070,90,2,0,13,0,12.4,12,0,0,0,11:05:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3473,Shed 2,Josh ,11/05/2020,19,,,11:30:00,Visual Check ok,600,31,0,0,0,0,12.3,12.2,0,0,0,11:46:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3474,Shed 1,Josh ,11/05/2020,19,,,12:12:00,Visual Check ok,420,25,1,0,3,0,12.2,12,0,0,0,12:13:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3475,Shed 2,Kylie,12/05/2020,19,,,8:07:00,Visual Check ok,705,58,34,0,12,0,12.4,12.3,0,0,0,8:21:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3476,Shed 1,Kylie,12/05/2020,19,,,8:51:00,Visual Check ok,909,63,46,1,33,0,12.5,12.5,0,0,0,9:12:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3477,Shed 7,Kylie,12/05/2020,19,,,9:32:00,Visual Check ok,1729,33,2,23,17,0,10.3,10.2,0,0,0,9:59:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3478,Shed 6,Josh ,12/05/2020,19,,,10:00:00,Visual Check ok,2070,110,2,0,8,0,12.2,12.2,0,0,0,10:40:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3479,Shed 8,Kylie,12/05/2020,19,,,10:30:00,Visual Check ok,2036,43,22,1,10,0,12.4,12.4,0,0,0,11:06:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3480,Shed 5,Josh ,12/05/2020,19,,,11:00:00,Visual Check ok,1692,270,2,0,30,0,12.2,12.1,0,0,0,11:53:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3481,Shed 9,Kylie,12/05/2020,19,,,11:29:00,Visual Check ok,2192,24,14,7,11,0,12.2,12.3,0,0,0,11:58:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3482,Shed 2,Kylie,12/05/2020,19,,,12:18:00,Visual Check ok,535,9,18,0,11,0,12.2,12.3,0,0,0,12:26:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3483,Shed 1,Kylie,12/05/2020,19,,,12:37:00,Visual Check ok,302,13,27,0,8,0,12.5,12.4,0,0,0,12:46:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3484,Shed 4,Josh ,12/05/2020,19,,,15:28:00,Visual Check ok,1512,180,2,0,3,0,12.1,12.1,0,0,0,15:30:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3485,Shed 2,Kylie/clo,13/05/2020,19,,,7:51:00,Visual Check ok,613,28,23,0,4,0,12.4,12.4,0,0,0,8:03:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3486,Shed 1,Kylie,13/05/2020,19,,,8:05:00,Visual Check ok,715,39,38,0,18,0,12.6,12.5,0,0,0,8:19:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3487,Shed 6,Clo,13/05/2020,19,,,8:15:00,Visual Check ok,1275,71,24,1,16,0,12.2,12.2,0,0,0,8:42:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3488,Shed 4,Clo,13/05/2020,19,,,8:50:00,Visual Check ok,1089,88,44,0,30,0,12.1,12.1,0,0,0,9:27:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3489,Shed 5,Clo,13/05/2020,19,,,9:35:00,Visual Check ok,1460,142,27,0,35,0,12.2,12.2,0,0,0,10:05:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3490,Shed 9,Clo,13/05/2020,19,,,9:20:00,Visual Check ok,2145,27,19,5,19,0,12.1,12.1,0,0,0,10:56:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3491,Shed 8,Clo,13/05/2020,19,,,11:00:00,Visual Check ok,2001,34,28,2,6,0,12.2,12.2,0,0,0,11:36:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3492,Shed 7,Chlo/Kylie,13/05/2020,19,,,23:45:00,Visual Check ok,2135,36,17,11,24,0,10.4,10.5,0,0,0,12:03:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3493,Shed 4,Josh,10/05/2020,18,,,10:00:00,Visual Check ok,1260,52,25,0,12,0,12.2,12.1,0,0,0,10:30:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3494,Shed 2,Clo,13/05/2020,19,,,13:45:00,Visual Check ok,665,26,9,1,4,0,12.5,12.4,0,0,0,14:03:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3495,Shed 1,Clo,13/05/2020,19,,,14:05:00,Visual Check ok,546,20,26,0,14,0,12.1,12.1,0,0,0,14:20:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3496,Shed 2,Kylie,14/05/2020,19,,,8:03:00,Visual Check ok,649,23,42,1,9,0,12.6,12.5,0,0,0,8:17:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3497,Shed 1,Kylie,14/05/2020,19,,,8:24:00,Visual Check ok,724,43,59,1,21,0,12.4,12.4,0,0,0,8:41:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3498,Shed 6,Kylie,14/05/2020,19,,,9:16:00,Visual Check ok,1551,60,19,1,18,0,12.2,12.3,0,0,0,10:00:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3499,Shed 4,Kylie,14/05/2020,19,,,10:38:00,Visual Check ok,1485,106,55,0,36,0,12.1,12.1,0,0,0,11:06:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3500,Shed 5,Kylie,14/05/2020,19,,,11:34:00,Visual Check ok,1614,131,51,0,36,0,12.1,12.2,0,0,0,12:05:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3501,Shed 9,Clo,14/05/2020,19,,,13:00:00,Visual Check ok,2202,41,30,4,18,0,12.2,12.2,0,0,0,13:28:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3502,Shed 8,Clo,14/05/2020,19,,,13:40:00,Visual Check ok,2091,44,19,4,12,0,12.3,12.2,0,0,0,14:42:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3503,Shed 7,Clo,14/05/2020,19,,,15:06:00,Visual Check ok,2187,36,6,5,16,0,10.6,10.7,0,0,0,15:40:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3504,Shed 1,Kylie,14/05/2020,19,,,16:02:00,Visual Check ok,461,21,24,0,9,0,12.4,12.3,0,0,0,16:03:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3505,Shed 2,Clo,14/05/2020,19,,,15:37:00,Visual Check ok,580,15,22,0,3,0,12.3,12.4,0,0,0,15:54:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3506,Shed 1,Clo,15/05/2020,19,,,8:10:00,Visual Check ok,589,20,30,0,31,0,12.4,12.4,0,0,0,8:30:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3507,Shed 2,Kylie,15/05/2020,19,,,8:23:00,Visual Check ok,750,25,34,1,9,0,12.5,12.6,0,0,0,8:37:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3508,Shed 6,Clo,15/05/2020,19,,,8:40:00,Visual Check ok,1440,134,14,0,12,0,12.2,12.2,0,0,0,9:13:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3509,Shed 5,Kylie,15/05/2020,19,,,8:57:00,Visual Check ok,1214,213,35,1,29,0,12.1,12.1,0,0,0,9:22:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3510,Shed 9,Clo,15/05/2020,19,,,10:35:00,Visual Check ok,2100,61,25,5,19,0,12.3,12.3,0,0,0,11:06:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3511,Shed 8,Clo,15/05/2020,19,,,11:20:00,Visual Check ok,1980,73,26,4,8,0,12.2,12.2,0,0,0,11:56:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3512,Shed 7,Josh ,15/05/2020,19,,,12:17:00,Visual Check ok,2232,110,2,4,23,0,10.6,10.7,0,0,0,12:17:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3513,Shed 1,Josh ,15/05/2020,19,,,13:03:00,Visual Check ok,570,55,0,1,8,0,12.2,12.2,0,0,0,13:04:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3514,Shed 2,Josh ,15/05/2020,19,,,13:33:00,Visual Check ok,450,33,0,0,8,0,12.4,12.5,0,0,0,13:33:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3515,Shed 2,Jackie,16/05/2020,19,,,8:05:00,Visual Check ok,720,45,10,0,8,0,12.4,12.3,0,0,0,8:26:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3516,Shed 1,Jackie,16/05/2020,19,,,8:35:00,Visual Check ok,720,85,12,0,23,0,12.2,12.3,0,0,0,8:52:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3517,Shed 6,Jackie ,16/05/2020,19,,,9:24:00,Visual Check ok,1710,130,8,0,15,0,12.3,12.1,0,0,0,9:54:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3518,Shed 4,jess jayden ,16/05/2020,19,,,10:31:00,Visual Check ok,1270,120,30,1,30,0,12.1,12.1,0,0,0,10:32:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3519,Shed 5,jess jayden ,16/05/2020,19,,,11:19:00,Visual Check ok,1620,280,13,2,35,0,0,0,0,0,0,11:21:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3520,Shed 7,Jacki,16/05/2020,19,,,0:00:00,Visual Check ok,2220,90,8,90,20,0,10.6,10.8,0,0,0,12:01:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3521,Shed 8,jayden ,16/05/2020,19,,,11:41:00,Visual Check ok,1980,60,2,10,5,0,12.2,12.1,0,0,0,12:43:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3522,Shed 9,jess,16/05/2020,19,,,12:53:00,Visual Check ok,2220,60,13,2,16,0,0,0,0,0,0,12:54:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3523,Shed 2,jess ,16/05/2020,19,,,13:14:00,Visual Check ok,540,30,12,1,12,0,0,0,0,0,0,13:14:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3524,Shed 1,jess,16/05/2020,19,,,13:27:00,Visual Check ok,420,30,1,1,13,0,0,0,0,0,0,13:28:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3525,Shed 4,Kylie,15/05/2020,19,,,11:11:00,Visual Check ok,1490,29,25,0,18,0,12.2,12.1,0,0,0,17:27:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3526,Shed 2,Jackie ,17/05/2020,19,,,7:02:00,Visual Check ok,640,27,26,0,12,0,12.6,12.7,0,0,0,8:05:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3527,Shed 1,Jackie,17/05/2020,19,,,8:10:00,Visual Check ok,630,82,17,0,18,0,12.4,12.5,0,0,0,8:29:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3528,Shed 6,Jackie,17/05/2020,19,,,9:59:00,Visual Check ok,1530,105,6,0,6,0,12.4,12.3,0,0,0,9:22:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3529,Shed 5,Jackie,17/05/2020,19,,,9:00:00,Visual Check ok,1430,190,12,0,26,0,12.3,12.2,0,0,0,10:01:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3530,Shed 4,jess,17/05/2020,19,,,9:35:00,Visual Check ok,1170,230,60,0,25,0,11.6,11.6,0,0,0,10:38:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3531,Shed 7,jayden,17/05/2020,19,,,11:08:00,Visual Check ok,2160,180,30,9,20,0,10.6,10.8,0,0,0,12:11:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3532,Shed 8,jemma,17/05/2020,19,,,12:19:00,Visual Check ok,2160,60,0,5,10,0,11.8,11.9,0,0,0,12:25:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3533,Shed 9,jess,17/05/2020,19,,,11:29:00,Visual Check ok,2200,90,3,12,19,0,12.2,12.1,0,0,0,12:30:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3534,Shed 2,jess,17/05/2020,19,,,13:13:00,Visual Check ok,600,30,2,0,12,0,12.6,12.7,0,0,0,13:14:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3535,Shed 1,jem,17/05/2020,19,,,13:36:00,Visual Check ok,720,30,1,0,16,0,12.4,12.5,0,0,0,13:37:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3536,Shed 2,Jackie,18/05/2020,20,,,7:30:00,Visual Check ok,600,20,23,0,7,0,12.5,12.4,0,0,0,8:00:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3537,Shed 1,Jackie,18/05/2020,20,,,8:01:00,Visual Check ok,610,67,39,0,15,0,12.4,12.3,0,0,0,8:29:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3538,Shed 6,Jackie,18/05/2020,20,,,8:34:00,Visual Check ok,1600,94,9,1,14,0,12.3,12.3,0,0,0,9:16:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3539,Shed 5,Kylie,18/05/2020,20,,,9:10:00,Visual Check ok,1437,173,50,1,30,0,12.2,12.2,0,0,0,9:42:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3540,Shed 4,Josh ,18/05/2020,20,,,10:09:00,Visual Check ok,1098,240,6,2,12,0,12.3,12.2,0,0,0,10:10:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3541,Shed 8,Josh ,18/05/2020,20,,,11:07:00,Visual Check ok,1980,150,1,1,17,0,12.2,12.3,0,0,0,11:09:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3542,Shed 7,Jackie,18/05/2020,20,,,22:08:00,Visual Check ok,2340,165,0,75,35,0,10.7,10.7,0,0,0,11:12:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3543,Shed 9,Josh ,18/05/2020,20,,,11:59:00,Visual Check ok,2016,180,2,5,20,0,12.9,12.4,0,0,0,12:00:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3544,Shed 1,Kylie,18/05/2020,20,,,13:56:00,Visual Check ok,619,22,16,0,16,0,12.5,12.6,0,0,0,14:20:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3545,Shed 2,Jackie,18/05/2020,20,,,14:22:00,Visual Check ok,660,30,24,0,8,0,12.5,12.4,0,0,0,14:23:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3546,Shed 2,Kylie,19/05/2020,20,,,7:36:00,Visual Check ok,497,9,27,0,15,0,12.7,12.6,0,0,0,7:50:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3547,Shed 1,Kylie,19/05/2020,20,,,7:56:00,Visual Check ok,434,24,23,0,29,0,12.6,12.6,0,0,0,8:07:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3548,Shed 6,Kylie,19/05/2020,20,,,8:26:00,Visual Check ok,1493,46,13,2,10,0,12.4,12.4,0,0,0,8:46:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3549,Shed 5,Kylie,19/05/2020,20,,,8:54:00,Visual Check ok,1553,90,39,2,37,0,12.2,12.2,0,0,0,10:03:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3550,Shed 7,Kylie,19/05/2020,20,,,10:21:00,Visual Check ok,2472,85,15,53,20,0,10.8,11,0,0,0,11:01:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3551,Shed 2,Kylie,19/05/2020,20,,,13:57:00,Visual Check ok,692,16,32,0,15,0,12.5,12.5,0,0,0,14:06:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3552,Shed 4,Josh ,19/05/2020,20,,,14:28:00,Visual Check ok,1494,134,5,2,10,0,12.3,12.2,0,0,0,14:29:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3553,Shed 1,Kylie,19/05/2020,20,,,14:19:00,Visual Check ok,732,17,38,0,17,0,12.6,12.5,0,0,0,14:37:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3554,Shed 8,Josh ,19/05/2020,20,,,19:40:00,Visual Check ok,2034,100,2,2,5,0,0,0,0,0,0,19:42:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3555,Shed 9,Josh ,19/05/2020,20,,,19:42:00,Visual Check ok,2196,57,8,2,10,0,0,0,0,0,0,19:43:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3556,Shed 2,Kylie,20/05/2020,20,,,8:04:00,Visual Check ok,658,45,38,0,17,0,12.5,12.6,0,0,0,8:18:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3557,Shed 1,Kylie,20/05/2020,20,,,8:24:00,Visual Check ok,571,45,37,2,17,0,12.4,12.5,0,0,0,8:37:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3558,Shed 6,Kylie,20/05/2020,20,,,8:56:00,Visual Check ok,1721,102,26,1,10,0,12.4,12.4,0,0,0,9:21:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3559,Shed 5,Kylie,20/05/2020,20,,,9:40:00,Visual Check ok,1500,143,39,1,34,0,12.1,12.1,0,0,0,10:07:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3560,Shed 4,Josh ,20/05/2020,20,,,10:10:00,Visual Check ok,1260,50,11,2,15,0,12.2,12.3,0,0,0,10:11:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3561,Shed 7,Kylie,20/05/2020,20,,,10:43:00,Visual Check ok,2632,130,35,47,39,0,10.7,10.9,0,0,0,11:38:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3562,Shed 9,Clo,20/05/2020,20,,,13:45:00,Visual Check ok,2125,47,32,7,15,0,12.1,12.1,0,0,0,13:25:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3563,Shed 8,Kylie,20/05/2020,20,,,12:49:00,Visual Check ok,2054,41,44,2,13,0,12.4,12.5,0,0,0,13:24:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3564,Shed 2,Clo,20/05/2020,20,,,14:12:00,Visual Check ok,548,38,27,0,4,0,12.3,12.3,0,0,0,14:13:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3565,Shed 1,Clo,20/05/2020,20,,,14:15:00,Visual Check ok,579,55,16,0,9,0,12.3,12.3,0,0,0,14:31:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3566,Shed 2,Clo,21/05/2020,20,,,8:50:00,Visual Check ok,570,36,21,0,18,0,12.4,12.4,0,0,0,8:06:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3567,Shed 1,Kylie,21/05/2020,20,,,7:53:00,Visual Check ok,476,30,42,1,13,0,12.6,12.5,0,0,0,8:08:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3568,Shed 6,Clo,21/05/2020,20,,,8:40:00,Visual Check ok,1547,112,7,1,20,0,12.4,12.3,0,0,0,9:09:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3569,Shed 7,Kylie,21/05/2020,20,,,8:47:00,Visual Check ok,2378,38,25,48,36,0,10.9,11,0,0,0,9:26:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3570,Shed 4,Clo,21/05/2020,20,,,9:50:00,Visual Check ok,1389,60,32,2,31,0,12.2,11.9,0,0,0,10:16:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3571,Shed 5,Clo,21/05/2020,20,,,10:15:00,Visual Check ok,1460,194,76,1,31,0,12.2,12.2,0,0,0,10:44:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3572,Shed 9,Clo,21/05/2020,20,,,11:00:00,Visual Check ok,2160,50,22,4,14,0,12.2,12.2,0,0,0,11:35:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3573,Shed 8,Kylie,21/05/2020,20,,,11:26:00,Visual Check ok,2012,20,41,2,10,0,12.4,12.4,0,0,0,11:56:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3574,Shed 2,Clo,21/05/2020,20,,,11:40:00,Visual Check ok,556,37,32,0,9,0,12.2,12.3,0,0,0,11:57:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3575,Shed 1,Clo,21/05/2020,20,,,12:55:00,Visual Check ok,591,37,34,0,13,0,12.3,12.3,0,0,0,12:15:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3576,Shed 6,Deb,21/05/2020,20,,,16:38:00,Visual Check ok,240,6,3,0,2,0,12.4,12.4,0,0,0,16:39:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3577,Shed 5,Deb,21/05/2020,20,,,18:58:00,Visual Check ok,60,0,0,0,0,0,12.3,12.2,0,0,0,19:00:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3578,Shed 4,Deb,21/05/2020,20,,,19:01:00,Visual Check ok,75,0,0,0,0,0,12.2,12.2,0,0,0,19:02:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3579,Shed 1,Clo,22/05/2020,20,,,8:20:00,Visual Check ok,671,49,15,1,25,0,12.5,12.4,0,0,0,8:41:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3580,Shed 7,Jackie,22/05/2020,20,,,11:02:00,Visual Check ok,3150,90,6,88,23,0,10.9,10.8,0,0,0,10:04:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3581,Shed 2,Josh ,22/05/2020,20,,,10:28:00,Visual Check ok,1050,156,23,0,10,0,12.1,12.2,0,0,0,10:29:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3582,Shed 6,Josh ,22/05/2020,20,,,10:54:00,Visual Check ok,1350,120,8,2,14,0,12.4,12.4,0,0,0,10:55:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3583,Shed 8,Clo,22/05/2020,20,,,11:25:00,Visual Check ok,2021,45,21,7,13,0,12.6,12.4,0,0,0,11:58:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3584,Shed 9,Jackie ,22/05/2020,20,,,10:59:00,Visual Check ok,2220,31,3,3,18,0,12.3,12.2,0,0,0,12:00:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3585,Shed 5,Josh ,22/05/2020,20,,,12:06:00,Visual Check ok,1332,300,14,2,7,0,12.1,12.2,0,0,0,12:07:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3586,Shed 4,Clo,22/05/2020,20,,,13:15:00,Visual Check ok,1340,61,38,1,30,0,12.2,12.2,0,0,0,13:39:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3587,Shed 2,Clo,22/05/2020,20,,,13:45:00,Visual Check ok,139,22,5,0,4,0,9.4,9.4,0,0,0,13:55:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3588,Shed 1,Clo,22/05/2020,20,,,14:00:00,Visual Check ok,609,37,18,0,9,0,12.3,12.3,0,0,0,14:15:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3589,Shed 2,Kylie,23/05/2020,20,,,8:17:00,Visual Check ok,659,34,71,0,15,0,12.5,12.5,0,0,0,8:31:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3590,Shed 7,Jackie,23/05/2020,20,,,8:00:00,Visual Check ok,2550,55,15,60,15,0,11,10.8,0,0,0,8:35:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3591,Shed 1,Kylie,23/05/2020,20,,,8:36:00,Visual Check ok,681,35,51,0,17,0,12.4,12.5,0,0,0,8:48:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3592,Shed 6,Jackie,23/05/2020,20,,,9:01:00,Visual Check ok,1500,103,6,2,8,0,12.4,12.5,0,0,0,9:25:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
3593,Shed 5,Kylie,23/05/2020,20,,,9:20:00,Visual Check ok,1377,119,58,0,24,0,12.1,12.1,0,0,0,9:46:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
